team_a,team_b,diff_avg_goals_for,diff_avg_goals_against,diff_win_rate,diff_recent_form,label
England,Argentina,-0.42710515291160456,-0.18768328445747806,-0.12609970674486803,-0.19999999999999996,1
Argentina,England,0.42710515291160456,0.18768328445747806,0.12609970674486803,0.19999999999999996,0
Chile,Italy,-0.3300474625775831,0.5571376414749909,-0.20883534136546184,-0.19999999999999996,1
Italy,Chile,0.3300474625775831,-0.5571376414749909,0.20883534136546184,0.19999999999999996,0
Soviet Union,Colombia,0.2652329749103943,-0.403225806451613,0.0949820788530466,-0.5999999999999999,0
Colombia,Soviet Union,-0.2652329749103943,0.403225806451613,-0.0949820788530466,0.5999999999999999,0
Spain,Mexico,0.4838503357850976,-0.6172049888071636,0.22737448033258717,0.6000000000000001,1
Mexico,Spain,-0.4838503357850976,0.6172049888071636,-0.22737448033258717,-0.6000000000000001,0
Hungary,Bulgaria,1.8725961538461537,-0.2572115384615383,0.3533653846153847,0.4,1
Bulgaria,Hungary,-1.8725961538461537,0.2572115384615383,-0.3533653846153847,-0.4,0
Germany FR,Switzerland,0.749266862170088,-0.5459433040078203,0.2473118279569893,0.0,1
Switzerland,Germany FR,-0.749266862170088,0.5459433040078203,-0.2473118279569893,0.0,0
Soviet Union,Uruguay,0.14104996837444683,-0.29538266919671097,0.09171410499683752,0.40000000000000013,1
Uruguay,Soviet Union,-0.14104996837444683,0.29538266919671097,-0.09171410499683752,-0.40000000000000013,0
Brazil,Spain,0.5656779661016949,-0.13787483702737924,0.18155149934810955,-0.40000000000000013,1
Spain,Brazil,-0.5656779661016949,0.13787483702737924,-0.18155149934810955,0.40000000000000013,0
Hungary,Argentina,1.0174512987012987,0.6903409090909092,-0.07670454545454541,-0.19999999999999996,0
Argentina,Hungary,-1.0174512987012987,-0.6903409090909092,0.07670454545454541,0.19999999999999996,0
Germany FR,Chile,0.9007820136852394,-0.24291300097751733,0.2473118279569893,0.19999999999999996,1
Chile,Germany FR,-0.9007820136852394,0.24291300097751733,-0.2473118279569893,-0.19999999999999996,0
Yugoslavia,Colombia,0.17717717717717707,-0.2567567567567568,0.043543543543543506,-1.4,1
Colombia,Yugoslavia,-0.17717717717717707,0.2567567567567568,-0.043543543543543506,1.4,0
Mexico,Czechoslovakia,-0.39119496855345903,0.23584905660377364,-0.10251572327044017,-1.0,1
Czechoslovakia,Mexico,0.39119496855345903,-0.23584905660377364,0.10251572327044017,1.0,0
England,Bulgaria,0.4280397022332506,-1.1352357320099256,0.30397022332506207,0.4,0
Bulgaria,England,-0.4280397022332506,1.1352357320099256,-0.30397022332506207,-0.4,0
Italy,Switzerland,0.17853231106243173,-0.8601679445052939,0.20883534136546184,0.0,1
Switzerland,Italy,-0.17853231106243173,0.8601679445052939,-0.20883534136546184,0.0,0
Chile,Soviet Union,-0.4975562072336266,0.38807429130009785,-0.15053763440860218,-0.6000000000000001,1
Soviet Union,Chile,0.4975562072336266,-0.38807429130009785,0.15053763440860218,0.6000000000000001,0
Brazil,England,0.8508064516129032,0.07754342431761807,0.25372208436724575,0.3999999999999999,1
England,Brazil,-0.8508064516129032,-0.07754342431761807,-0.25372208436724575,-0.3999999999999999,0
Czechoslovakia,Hungary,-1.2520833333333334,-0.28125,-0.10208333333333341,1.2,1
Hungary,Czechoslovakia,1.2520833333333334,0.28125,0.10208333333333341,-1.2,0
Yugoslavia,Germany FR,-0.49128160418483,0.0013077593722756742,-0.14821272885789022,-0.3999999999999999,1
Germany FR,Yugoslavia,0.49128160418483,-0.0013077593722756742,0.14821272885789022,0.3999999999999999,0
Czechoslovakia,Yugoslavia,-0.15495495495495493,0.2567567567567568,-0.06576576576576582,1.0,1
Yugoslavia,Czechoslovakia,0.15495495495495493,-0.2567567567567568,0.06576576576576582,-1.0,0
Brazil,Chile,0.9128787878787878,-0.504079254079254,0.3397435897435898,0.0,1
Chile,Brazil,-0.9128787878787878,0.504079254079254,-0.3397435897435898,0.0,0
Chile,Yugoslavia,-0.40950040950040933,0.24160524160524166,-0.09909909909909909,0.19999999999999996,1
Yugoslavia,Chile,0.40950040950040933,-0.24160524160524166,0.09909909909909909,-0.19999999999999996,0
Brazil,Czechoslovakia,0.6583333333333334,-0.5192307692307692,0.30641025641025654,-0.8,1
Czechoslovakia,Brazil,-0.6583333333333334,0.5192307692307692,-0.30641025641025654,0.8,0
England,Uruguay,-0.29443390259329516,-0.4889310562934852,0.0271979759645794,-0.5999999999999999,0
Uruguay,England,0.29443390259329516,0.4889310562934852,-0.0271979759645794,0.5999999999999999,0
Germany FR,Switzerland,0.749266862170088,-0.5459433040078203,0.2473118279569893,0.0,1
Switzerland,Germany FR,-0.749266862170088,0.5459433040078203,-0.2473118279569893,0.0,0
Brazil,Bulgaria,1.2788461538461537,-1.0576923076923075,0.5576923076923078,0.7999999999999999,1
Bulgaria,Brazil,-1.2788461538461537,1.0576923076923075,-0.5576923076923078,-0.7999999999999999,0
Soviet Union,Korea DPR,0.8525345622119817,-1.903225806451613,0.3410138248847927,0.8,1
Korea DPR,Soviet Union,-0.8525345622119817,1.903225806451613,-0.3410138248847927,-0.8,0
France,Mexico,0.721138471378318,-0.5324592260952992,0.21042532779021428,1.0,0
Mexico,France,-0.721138471378318,0.5324592260952992,-0.21042532779021428,-1.0,0
Portugal,Hungary,-1.0649038461538465,-0.6658653846153846,0.03125,0.0,1
Hungary,Portugal,1.0649038461538465,0.6658653846153846,-0.03125,0.0,0
Argentina,Spain,0.14197666740039616,-0.027734976887519247,0.05392912172573183,-0.6000000000000001,1
Spain,Argentina,-0.14197666740039616,0.027734976887519247,-0.05392912172573183,0.6000000000000001,0
Italy,Chile,0.3300474625775831,-0.5571376414749909,0.20883534136546184,0.19999999999999996,1
Chile,Italy,-0.3300474625775831,0.5571376414749909,-0.20883534136546184,-0.19999999999999996,0
Uruguay,France,-0.2279827185111336,0.1887670322366235,-0.08241940844134271,-0.6000000000000001,1
France,Uruguay,0.2279827185111336,-0.1887670322366235,0.08241940844134271,0.6000000000000001,0
Spain,Switzerland,0.1956856702619416,-0.6692347200821778,0.15819209039548027,0.20000000000000018,1
Switzerland,Spain,-0.1956856702619416,0.6692347200821778,-0.15819209039548027,-0.20000000000000018,0
Hungary,Brazil,0.59375,0.8004807692307692,-0.20432692307692313,-0.3999999999999999,1
Brazil,Hungary,-0.59375,-0.8004807692307692,0.20432692307692313,0.3999999999999999,0
Korea DPR,Chile,-0.35497835497835506,1.5151515151515151,-0.19047619047619052,-0.19999999999999996,0
Chile,Korea DPR,0.35497835497835506,-1.5151515151515151,0.19047619047619052,0.19999999999999996,0
Portugal,Bulgaria,0.8076923076923074,-0.9230769230769229,0.3846153846153847,0.4,1
Bulgaria,Portugal,-0.8076923076923074,0.9230769230769229,-0.3846153846153847,-0.4,0
Germany FR,Argentina,0.4116045245077502,0.1510263929618767,0.035190615835777206,0.3999999999999999,0
Argentina,Germany FR,-0.4116045245077502,-0.1510263929618767,-0.035190615835777206,-0.3999999999999999,0
Soviet Union,Italy,0.16750874465604348,0.16906335017489305,-0.05829770695685965,0.40000000000000013,1
Italy,Soviet Union,-0.16750874465604348,-0.16906335017489305,0.05829770695685965,-0.40000000000000013,0
England,Mexico,0.19872185027388922,-0.8326232501521609,0.15520389531345097,-0.19999999999999996,1
Mexico,England,-0.19872185027388922,0.8326232501521609,-0.15520389531345097,0.19999999999999996,0
Uruguay,Mexico,0.4931557528671844,-0.34369219385867567,0.12800591934887157,0.3999999999999999,0
Mexico,Uruguay,-0.4931557528671844,0.34369219385867567,-0.12800591934887157,-0.3999999999999999,0
Argentina,Switzerland,0.3376623376623378,-0.696969696969697,0.2121212121212121,-0.3999999999999999,1
Switzerland,Argentina,-0.3376623376623378,0.696969696969697,-0.2121212121212121,0.3999999999999999,0
Portugal,Brazil,-0.4711538461538465,0.13461538461538458,-0.17307692307692313,-0.3999999999999999,1
Brazil,Portugal,0.4711538461538465,-0.13461538461538458,0.17307692307692313,0.3999999999999999,0
Korea DPR,Italy,-0.6850258175559382,2.072289156626506,-0.39931153184165236,-0.3999999999999999,1
Italy,Korea DPR,0.6850258175559382,-2.072289156626506,0.39931153184165236,0.3999999999999999,0
England,France,-0.5224166211044288,-0.3001640240568617,-0.05522143247676331,-1.2,1
France,England,0.5224166211044288,0.3001640240568617,0.05522143247676331,1.2,0
Hungary,Bulgaria,1.8725961538461537,-0.2572115384615383,0.3533653846153847,0.4,1
Bulgaria,Hungary,-1.8725961538461537,0.2572115384615383,-0.3533653846153847,-0.4,0
Germany FR,Spain,0.5535811919081464,0.12329141607435745,0.08911973756150904,-0.20000000000000018,1
Spain,Germany FR,-0.5535811919081464,-0.12329141607435745,-0.08911973756150904,0.20000000000000018,0
Soviet Union,Chile,0.4975562072336266,-0.38807429130009785,0.15053763440860218,0.6000000000000001,1
Chile,Soviet Union,-0.4975562072336266,0.38807429130009785,-0.15053763440860218,-0.6000000000000001,0
England,Argentina,-0.42710515291160456,-0.18768328445747806,-0.12609970674486803,-0.19999999999999996,1
Argentina,England,0.42710515291160456,0.18768328445747806,0.12609970674486803,0.19999999999999996,0
Germany FR,Uruguay,0.5442757748260596,-0.15022137887413045,0.18848829854522464,0.0,1
Uruguay,Germany FR,-0.5442757748260596,0.15022137887413045,-0.18848829854522464,0.0,0
Soviet Union,Hungary,-1.0090725806451613,-0.684475806451613,0.015120967741935498,1.0,1
Hungary,Soviet Union,1.0090725806451613,0.684475806451613,-0.015120967741935498,-1.0,0
Portugal,Korea DPR,0.7967032967032964,-1.8846153846153846,0.3571428571428572,-0.19999999999999996,1
Korea DPR,Portugal,-0.7967032967032964,1.8846153846153846,-0.3571428571428572,0.19999999999999996,0
Germany FR,Soviet Union,0.40322580645161277,0.14516129032258052,0.09677419354838712,-0.40000000000000013,1
Soviet Union,Germany FR,-0.40322580645161277,-0.14516129032258052,-0.09677419354838712,0.40000000000000013,0
England,Portugal,-0.37965260545905677,-0.21215880893300265,-0.08064516129032262,0.0,1
Portugal,England,0.37965260545905677,0.21215880893300265,0.08064516129032262,0.0,0
Portugal,Soviet Union,-0.055831265508685224,0.018610421836228408,0.016129032258064502,-1.0,1
Soviet Union,Portugal,0.055831265508685224,-0.018610421836228408,-0.016129032258064502,1.0,0
England,Germany FR,-0.8387096774193548,-0.33870967741935476,-0.16129032258064524,-0.5999999999999999,1
Germany FR,England,0.8387096774193548,0.33870967741935476,0.16129032258064524,0.5999999999999999,0
Mexico,Soviet Union,-0.6342057212416312,0.6390748630553866,-0.2197200243457091,-0.8,0
Soviet Union,Mexico,0.6342057212416312,-0.6390748630553866,0.2197200243457091,0.8,0
Uruguay,Israel,1.2352941176470587,0.392156862745098,0.392156862745098,1.0666666666666667,1
Israel,Uruguay,-1.2352941176470587,-0.392156862745098,-0.392156862745098,-1.0666666666666667,0
Peru,Bulgaria,0.42051282051282046,0.02820512820512855,0.1512820512820513,0.0,1
Bulgaria,Peru,-0.42051282051282046,-0.02820512820512855,-0.1512820512820513,0.0,0
England,Romania,-0.15437788018433185,-0.6205837173579107,0.038402457757296504,-0.3999999999999999,1
Romania,England,0.15437788018433185,0.6205837173579107,-0.038402457757296504,0.3999999999999999,0
Italy,Sweden,-0.06652697747511782,-0.572289156626506,0.19434258774227348,0.5999999999999999,1
Sweden,Italy,0.06652697747511782,0.572289156626506,-0.19434258774227348,-0.5999999999999999,0
Germany FR,Morocco,1.1898263027295282,-0.14267990074441705,0.4267990074441688,0.0,1
Morocco,Germany FR,-1.1898263027295282,0.14267990074441705,-0.4267990074441688,0.0,0
Brazil,Czechoslovakia,0.6583333333333334,-0.5192307692307692,0.30641025641025654,-0.8,1
Czechoslovakia,Brazil,-0.6583333333333334,0.5192307692307692,-0.30641025641025654,0.8,0
Belgium,El Salvador,1.1016260162601628,-2.056910569105691,0.3414634146341463,1.0,1
El Salvador,Belgium,-1.1016260162601628,2.056910569105691,-0.3414634146341463,-1.0,0
Uruguay,Italy,0.026458776281596652,0.464446019371604,-0.15001181195369717,0.0,0
Italy,Uruguay,-0.026458776281596652,-0.464446019371604,0.15001181195369717,0.0,0
Peru,Morocco,0.34358974358974337,0.6820512820512823,0.11282051282051281,-0.9999999999999999,1
Morocco,Peru,-0.34358974358974337,-0.6820512820512823,-0.11282051282051281,0.9999999999999999,0
Romania,Czechoslovakia,-0.03809523809523796,0.023809523809523503,0.01428571428571429,-0.8,1
Czechoslovakia,Romania,0.03809523809523796,-0.023809523809523503,-0.01428571428571429,0.8,0
Soviet Union,Belgium,0.44138473642800946,-0.5129819040125887,0.1424075531077892,0.6000000000000001,1
Belgium,Soviet Union,-0.44138473642800946,0.5129819040125887,-0.1424075531077892,-0.6000000000000001,0
Sweden,Israel,1.2753623188405798,0.5,0.3478260869565217,0.46666666666666673,0
Israel,Sweden,-1.2753623188405798,-0.5,-0.3478260869565217,-0.46666666666666673,0
Germany FR,Bulgaria,1.2667493796526053,-0.7965260545905708,0.4652605459057073,0.9999999999999999,1
Bulgaria,Germany FR,-1.2667493796526053,0.7965260545905708,-0.4652605459057073,-0.9999999999999999,0
Brazil,England,0.8508064516129032,0.07754342431761807,0.25372208436724575,0.3999999999999999,1
England,Brazil,-0.8508064516129032,-0.07754342431761807,-0.25372208436724575,-0.3999999999999999,0
Mexico,El Salvador,0.9088050314465409,-1.9308176100628929,0.2641509433962264,0.8,1
El Salvador,Mexico,-0.9088050314465409,1.9308176100628929,-0.2641509433962264,-0.8,0
Sweden,Uruguay,0.04006820119352117,0.10784313725490202,-0.044330775788576304,-0.5999999999999999,1
Uruguay,Sweden,-0.04006820119352117,-0.10784313725490202,0.044330775788576304,0.5999999999999999,0
Germany FR,Peru,0.8462365591397849,-0.8247311827956993,0.313978494623656,0.9999999999999999,1
Peru,Germany FR,-0.8462365591397849,0.8247311827956993,-0.313978494623656,-0.9999999999999999,0
Brazil,Romania,0.6964285714285714,-0.5430402930402927,0.29212454212454225,0.0,1
Romania,Brazil,-0.6964285714285714,0.5430402930402927,-0.29212454212454225,0.0,0
Soviet Union,El Salvador,1.5430107526881722,-2.5698924731182795,0.4838709677419355,1.6,1
El Salvador,Soviet Union,-1.5430107526881722,2.5698924731182795,-0.4838709677419355,-1.6,0
Italy,Israel,1.208835341365462,-0.07228915662650603,0.5421686746987951,1.0666666666666667,0
Israel,Italy,-1.208835341365462,0.07228915662650603,-0.5421686746987951,-1.0666666666666667,0
Bulgaria,Morocco,-0.0769230769230771,0.6538461538461537,-0.038461538461538505,-0.9999999999999999,0
Morocco,Bulgaria,0.0769230769230771,-0.6538461538461537,0.038461538461538505,0.9999999999999999,0
England,Czechoslovakia,-0.1924731182795698,-0.5967741935483872,0.052688172043010795,-1.2,1
Czechoslovakia,England,0.1924731182795698,0.5967741935483872,-0.052688172043010795,1.2,0
Mexico,Belgium,-0.19282098481362175,0.12609295904279794,-0.0773124712379199,-0.19999999999999996,1
Belgium,Mexico,0.19282098481362175,-0.12609295904279794,0.0773124712379199,0.19999999999999996,0
Italy,Mexico,0.46669697658558773,-0.8081382132302797,0.27801773130256874,0.3999999999999999,1
Mexico,Italy,-0.46669697658558773,0.8081382132302797,-0.27801773130256874,-0.3999999999999999,0
Germany FR,England,0.8387096774193548,0.33870967741935476,0.16129032258064524,0.5999999999999999,1
England,Germany FR,-0.8387096774193548,-0.33870967741935476,-0.16129032258064524,-0.5999999999999999,0
Brazil,Peru,0.8583333333333334,-1.085897435897436,0.4064102564102565,0.7999999999999999,1
Peru,Brazil,-0.8583333333333334,1.085897435897436,-0.4064102564102565,-0.7999999999999999,0
Uruguay,Soviet Union,-0.14104996837444683,0.29538266919671097,-0.09171410499683752,-0.40000000000000013,1
Soviet Union,Uruguay,0.14104996837444683,-0.29538266919671097,0.09171410499683752,0.40000000000000013,0
Brazil,Uruguay,0.5563725490196081,-0.41138763197586714,0.28092006033182515,-0.19999999999999996,1
Uruguay,Brazil,-0.5563725490196081,0.41138763197586714,-0.28092006033182515,0.19999999999999996,0
Italy,Germany FR,-0.5707345511076563,-0.31422464049747356,-0.03847648659152747,0.0,1
Germany FR,Italy,0.5707345511076563,0.31422464049747356,0.03847648659152747,0.0,0
Germany FR,Uruguay,0.5442757748260596,-0.15022137887413045,0.18848829854522464,0.0,1
Uruguay,Germany FR,-0.5442757748260596,0.15022137887413045,-0.18848829854522464,0.0,0
Brazil,Italy,0.5828313253012047,0.05305838739573687,0.13090824837812798,-0.19999999999999996,1
Italy,Brazil,-0.5828313253012047,-0.05305838739573687,-0.13090824837812798,0.19999999999999996,0
Brazil,Yugoslavia,0.5033783783783785,-0.26247401247401236,0.24064449064449073,0.19999999999999996,0
Yugoslavia,Brazil,-0.5033783783783785,0.26247401247401236,-0.24064449064449073,-0.19999999999999996,0
Germany FR,Chile,0.9007820136852394,-0.24291300097751733,0.2473118279569893,0.19999999999999996,1
Chile,Germany FR,-0.9007820136852394,0.24291300097751733,-0.2473118279569893,-0.19999999999999996,0
German DR,Australia,-0.012820512820512775,-1.1666666666666665,0.17948717948717952,-0.6,1
Australia,German DR,0.012820512820512775,1.1666666666666665,-0.17948717948717952,0.6,0
Zaire,Scotland,-1.0869565217391304,2.884057971014493,-0.1739130434782608,-0.8,0
Scotland,Zaire,1.0869565217391304,-2.884057971014493,0.1739130434782608,0.8,1
Uruguay,Netherlands,-0.15137254901960806,0.432156862745098,-0.14784313725490206,0.19999999999999996,0
Netherlands,Uruguay,0.15137254901960806,-0.432156862745098,0.14784313725490206,-0.19999999999999996,1
Sweden,Bulgaria,0.7625418060200669,-0.5384615384615383,0.23244147157190637,0.4,0
Bulgaria,Sweden,-0.7625418060200669,0.5384615384615383,-0.23244147157190637,-0.4,0
Italy,Haiti,0.8755020080321286,-3.738955823293173,0.5421686746987951,0.7333333333333333,1
Haiti,Italy,-0.8755020080321286,3.738955823293173,-0.5421686746987951,-0.7333333333333333,0
Poland,Argentina,-0.2819438625890238,0.19941348973607043,-0.061583577712609916,0.0,1
Argentina,Poland,0.2819438625890238,-0.19941348973607043,0.061583577712609916,0.0,0
Australia,Germany FR,-1.2667493796526053,0.7580645161290325,-0.4267990074441688,-0.19999999999999996,0
Germany FR,Australia,1.2667493796526053,-0.7580645161290325,0.4267990074441688,0.19999999999999996,1
Scotland,Brazil,-1.0380434782608696,0.801839464882943,-0.4991638795986623,-0.3999999999999999,0
Brazil,Scotland,1.0380434782608696,-0.801839464882943,0.4991638795986623,0.3999999999999999,0
Chile,German DR,0.3787878787878788,0.6515151515151515,0.0,0.6,0
German DR,Chile,-0.3787878787878788,-0.6515151515151515,0.0,-0.6,0
Yugoslavia,Zaire,1.6216216216216215,-3.423423423423424,0.4324324324324324,1.0,1
Zaire,Yugoslavia,-1.6216216216216215,3.423423423423424,-0.4324324324324324,-1.0,0
Netherlands,Sweden,0.11130434782608689,-0.54,0.19217391304347836,0.3999999999999999,0
Sweden,Netherlands,-0.11130434782608689,0.54,-0.19217391304347836,-0.3999999999999999,0
Bulgaria,Uruguay,-0.7224736048265458,0.6463046757164403,-0.27677224736048267,-0.9999999999999999,0
Uruguay,Bulgaria,0.7224736048265458,-0.6463046757164403,0.27677224736048267,0.9999999999999999,0
Haiti,Poland,-0.7526881720430109,3.376344086021506,-0.4838709677419355,-0.33333333333333337,0
Poland,Haiti,0.7526881720430109,-3.376344086021506,0.4838709677419355,0.33333333333333337,1
Argentina,Italy,0.15913002659990605,0.16319824753559686,0.003285870755750264,-0.3999999999999999,0
Italy,Argentina,-0.15913002659990605,-0.16319824753559686,-0.003285870755750264,0.3999999999999999,0
Scotland,Yugoslavia,-0.5346650998824911,0.5393654524089306,-0.2585193889541716,-0.19999999999999996,0
Yugoslavia,Scotland,0.5346650998824911,-0.5393654524089306,0.2585193889541716,0.19999999999999996,0
Australia,Chile,-0.365967365967366,0.5151515151515151,-0.17948717948717952,0.0,0
Chile,Australia,0.365967365967366,-0.5151515151515151,0.17948717948717952,0.0,0
Zaire,Brazil,-2.125,3.685897435897436,-0.6730769230769231,-1.2,0
Brazil,Zaire,2.125,-3.685897435897436,0.6730769230769231,1.2,1
German DR,Germany FR,-1.279569892473118,-0.40860215053763416,-0.2473118279569893,-0.7999999999999999,1
Germany FR,German DR,1.279569892473118,0.40860215053763416,0.2473118279569893,0.7999999999999999,0
Bulgaria,Netherlands,-0.8738461538461538,1.0784615384615384,-0.42461538461538473,-0.7999999999999999,0
Netherlands,Bulgaria,0.8738461538461538,-1.0784615384615384,0.42461538461538473,0.7999999999999999,1
Argentina,Haiti,1.0346320346320348,-3.575757575757576,0.5454545454545454,0.33333333333333337,1
Haiti,Argentina,-1.0346320346320348,3.575757575757576,-0.5454545454545454,-0.33333333333333337,0
Sweden,Uruguay,0.04006820119352117,0.10784313725490202,-0.044330775788576304,-0.5999999999999999,1
Uruguay,Sweden,-0.04006820119352117,-0.10784313725490202,0.044330775788576304,0.5999999999999999,0
Poland,Italy,-0.12281383598911777,0.3626117372716673,-0.05829770695685965,-0.3999999999999999,1
Italy,Poland,0.12281383598911777,-0.3626117372716673,0.05829770695685965,0.3999999999999999,0
Yugoslavia,Germany FR,-0.49128160418483,0.0013077593722756742,-0.14821272885789022,-0.3999999999999999,0
Germany FR,Yugoslavia,0.49128160418483,-0.0013077593722756742,0.14821272885789022,0.3999999999999999,1
Brazil,German DR,1.2916666666666665,0.14743589743589747,0.3397435897435898,0.6,1
German DR,Brazil,-1.2916666666666665,-0.14743589743589747,-0.3397435897435898,-0.6,0
Netherlands,Argentina,0.018701298701298663,-0.13090909090909086,-0.005454545454545379,0.19999999999999996,1
Argentina,Netherlands,-0.018701298701298663,0.13090909090909086,0.005454545454545379,-0.19999999999999996,0
Sweden,Poland,0.1893408134642356,0.20967741935483875,-0.13604488078541382,-0.19999999999999996,0
Poland,Sweden,-0.1893408134642356,-0.20967741935483875,0.13604488078541382,0.19999999999999996,1
Argentina,Brazil,-0.4237012987012987,0.11013986013985999,-0.12762237762237771,-0.19999999999999996,0
Brazil,Argentina,0.4237012987012987,-0.11013986013985999,0.12762237762237771,0.19999999999999996,1
Poland,Yugoslavia,-0.202266782911944,0.04707933740191805,0.0514385353095031,0.0,1
Yugoslavia,Poland,0.202266782911944,-0.04707933740191805,-0.0514385353095031,0.0,0
German DR,Netherlands,-0.8866666666666666,-0.1266666666666666,-0.20666666666666672,-0.6,0
Netherlands,German DR,0.8866666666666666,0.1266666666666666,0.20666666666666672,0.6,1
Germany FR,Sweden,0.5042075736325384,-0.2580645161290325,0.23281907433380095,0.5999999999999999,1
Sweden,Germany FR,-0.5042075736325384,0.2580645161290325,-0.23281907433380095,-0.5999999999999999,0
Poland,Germany FR,-0.693548387096774,0.04838709677419373,-0.09677419354838712,-0.3999999999999999,0
Germany FR,Poland,0.693548387096774,-0.04838709677419373,0.09677419354838712,0.3999999999999999,1
Netherlands,Brazil,-0.405,-0.020769230769230873,-0.1330769230769231,0.0,1
Brazil,Netherlands,0.405,0.020769230769230873,0.1330769230769231,0.0,0
Argentina,German DR,0.8679653679653679,0.25757575757575746,0.2121212121212121,0.4,0
German DR,Argentina,-0.8679653679653679,-0.25757575757575746,-0.2121212121212121,-0.4,0
Sweden,Yugoslavia,-0.012925969447708408,0.2567567567567568,-0.08460634547591073,-0.19999999999999996,1
Yugoslavia,Sweden,0.012925969447708408,-0.2567567567567568,0.08460634547591073,0.19999999999999996,0
Brazil,Poland,0.7056451612903225,-0.3095533498759304,0.18920595533498763,0.19999999999999996,0
Poland,Brazil,-0.7056451612903225,0.3095533498759304,-0.18920595533498763,-0.19999999999999996,1
Netherlands,Germany FR,-0.39290322580645154,-0.28193548387096756,-0.040645161290322585,-0.19999999999999996,0
Germany FR,Netherlands,0.39290322580645154,0.28193548387096756,0.040645161290322585,0.19999999999999996,1
Germany FR,Poland,0.693548387096774,-0.04838709677419373,0.09677419354838712,0.3999999999999999,0
Poland,Germany FR,-0.693548387096774,0.04838709677419373,-0.09677419354838712,-0.3999999999999999,0
Italy,France,-0.25444149479273026,-0.2756789871349805,0.06759240351235446,-0.6000000000000001,1
France,Italy,0.25444149479273026,0.2756789871349805,-0.06759240351235446,0.6000000000000001,0
Tunisia,Mexico,-0.4088050314465409,-0.3191823899371069,-0.1808176100628931,-0.19999999999999996,1
Mexico,Tunisia,0.4088050314465409,0.3191823899371069,0.1808176100628931,0.19999999999999996,0
Argentina,Hungary,-1.0174512987012987,-0.6903409090909092,0.07670454545454541,0.19999999999999996,1
Hungary,Argentina,1.0174512987012987,0.6903409090909092,-0.07670454545454541,-0.19999999999999996,0
Sweden,Brazil,-0.5163043478260869,0.5192307692307692,-0.32525083612040145,-0.3999999999999999,0
Brazil,Sweden,0.5163043478260869,-0.5192307692307692,0.32525083612040145,0.3999999999999999,0
Austria,Spain,-0.0765634132086499,0.5020455873758036,-0.07773232028053778,-0.6000000000000001,1
Spain,Austria,0.0765634132086499,-0.5020455873758036,0.07773232028053778,0.6000000000000001,0
Peru,Scotland,0.17971014492753623,0.28405797101449304,0.0927536231884058,-0.4,1
Scotland,Peru,-0.17971014492753623,-0.28405797101449304,-0.0927536231884058,0.4,0
Netherlands,IR Iran,1.3866666666666667,-0.7066666666666668,0.54,0.7999999999999999,1
IR Iran,Netherlands,-1.3866666666666667,0.7066666666666668,-0.54,-0.7999999999999999,0
Italy,Hungary,-1.1765813253012047,-0.853539156626506,0.07341867469879515,0.5999999999999999,1
Hungary,Italy,1.1765813253012047,0.853539156626506,-0.07341867469879515,-0.5999999999999999,0
Poland,Tunisia,0.7526881720430109,-0.1263440860215055,0.4005376344086022,0.19999999999999996,1
Tunisia,Poland,-0.7526881720430109,0.1263440860215055,-0.4005376344086022,-0.19999999999999996,0
Germany FR,Mexico,1.037431527693244,-0.4939135727328061,0.3164942178940962,0.3999999999999999,1
Mexico,Germany FR,-1.037431527693244,0.4939135727328061,-0.3164942178940962,-0.3999999999999999,0
Argentina,France,-0.09531146819282421,-0.11248073959938365,0.07087827426810472,-1.0,1
France,Argentina,0.09531146819282421,0.11248073959938365,-0.07087827426810472,1.0,0
Brazil,Spain,0.5656779661016949,-0.13787483702737924,0.18155149934810955,-0.40000000000000013,0
Spain,Brazil,-0.5656779661016949,0.13787483702737924,-0.18155149934810955,0.40000000000000013,0
Austria,Sweden,-0.12593703148425783,0.1206896551724137,0.06596701649175413,0.19999999999999996,1
Sweden,Austria,0.12593703148425783,-0.1206896551724137,-0.06596701649175413,-0.19999999999999996,0
Scotland,IR Iran,0.7536231884057971,0.1159420289855071,0.1739130434782608,0.4,0
IR Iran,Scotland,-0.7536231884057971,-0.1159420289855071,-0.1739130434782608,-0.4,0
Netherlands,Peru,0.45333333333333337,-1.106666666666667,0.27333333333333343,0.7999999999999999,0
Peru,Netherlands,-0.45333333333333337,1.106666666666667,-0.27333333333333343,-0.7999999999999999,0
France,Hungary,-0.9221398305084745,-0.5778601694915255,0.00582627118644069,1.2,1
Hungary,France,0.9221398305084745,0.5778601694915255,-0.00582627118644069,-1.2,0
Poland,Mexico,0.34388314059646996,-0.4455264759586124,0.2197200243457091,0.0,1
Mexico,Poland,-0.34388314059646996,0.4455264759586124,-0.2197200243457091,0.0,0
Germany FR,Tunisia,1.446236559139785,-0.1747311827956992,0.4973118279569893,0.5999999999999999,0
Tunisia,Germany FR,-1.446236559139785,0.1747311827956992,-0.4973118279569893,-0.5999999999999999,0
Italy,Argentina,-0.15913002659990605,-0.16319824753559686,-0.003285870755750264,0.3999999999999999,1
Argentina,Italy,0.15913002659990605,0.16319824753559686,0.003285870755750264,-0.3999999999999999,0
Brazil,Austria,0.6422413793103448,-0.6399204244031829,0.2592838196286473,0.19999999999999996,1
Austria,Brazil,-0.6422413793103448,0.6399204244031829,-0.2592838196286473,-0.19999999999999996,0
Spain,Sweden,-0.04937361827560793,-0.3813559322033899,0.1436993367722919,0.8,1
